ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,mnt_sum,purchases_sum,Lat,Long,Per Capita Income,Currency Conv to USD
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,SP,1052,25,40.416775,-3.70379,"27,057.2",0.84623097
4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,17,4,40.416775,-3.70379,"27,057.2",0.84623097
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,SP,800,24,40.416775,-3.70379,"27,057.2",0.84623097
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,SP,795,26,40.416775,-3.70379,"27,057.2",0.84623097
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,SP,1587,21,40.416775,-3.70379,"27,057.2",0.84623097
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,1401,16,40.416775,-3.70379,"27,057.2",0.84623097
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,SP,1754,16,40.416775,-3.70379,"27,057.2",0.84623097
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,SP,63,6,40.416775,-3.70379,"27,057.2",0.84623097
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,SP,129,8,40.416775,-3.70379,"27,057.2",0.84623097
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,SP,889,26,40.416775,-3.70379,"27,057.2",0.84623097
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,SP,235,16,40.416775,-3.70379,"27,057.2",0.84623097
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,SP,463,16,40.416775,-3.70379,"27,057.2",0.84623097
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,SP,398,14,40.416775,-3.70379,"27,057.2",0.84623097
8234,1973,Basic,Together,27190.0,1,0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,SP,18,4,40.416775,-3.70379,"27,057.2",0.84623097
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,SP,75,6,40.416775,-3.70379,"27,057.2",0.84623097
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,SP,1643,27,40.416775,-3.70379,"27,057.2",0.84623097
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,SP,68,7,40.416775,-3.70379,"27,057.2",0.84623097
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,SP,1428,16,40.416775,-3.70379,"27,057.2",0.84623097
10642,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,SP,37,5,40.416775,-3.70379,"27,057.2",0.84623097
9213,1970,Graduation,Widow,31880.0,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,SP,15,4,40.416775,-3.70379,"27,057.2",0.84623097
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,0,SP,656,29,40.416775,-3.70379,"27,057.2",0.84623097
3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,SP,2130,19,40.416775,-3.70379,"27,057.2",0.84623097
5929,1973,PhD,Married,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,48,7,40.416775,-3.70379,"27,057.2",0.84623097
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,SP,1736,15,40.416775,-3.70379,"27,057.2",0.84623097
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,SP,486,18,40.416775,-3.70379,"27,057.2",0.84623097
7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,SP,820,26,40.416775,-3.70379,"27,057.2",0.84623097
1729,1961,PhD,Together,66426.0,0,1,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,SP,1377,20,40.416775,-3.70379,"27,057.2",0.84623097
10664,1949,Master,Widow,51529.0,0,1,2013-09-07,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,SP,467,17,40.416775,-3.70379,"27,057.2",0.84623097
5029,1946,Graduation,Married,18100.0,0,0,2013-08-06,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,14,4,40.416775,-3.70379,"27,057.2",0.84623097
7042,1983,Graduation,Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,SP,66,6,40.416775,-3.70379,"27,057.2",0.84623097
6878,1954,Graduation,Widow,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,SP,324,14,40.416775,-3.70379,"27,057.2",0.84623097
4099,1972,Graduation,Married,30675.0,1,0,2012-11-12,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,SP,62,5,40.416775,-3.70379,"27,057.2",0.84623097
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,0,SP,1833,26,40.416775,-3.70379,"27,057.2",0.84623097
1970,1968,Master,Together,34053.0,0,1,2012-09-10,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,SP,103,7,40.416775,-3.70379,"27,057.2",0.84623097
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,SP,51,5,40.416775,-3.70379,"27,057.2",0.84623097
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,SP,63,10,40.416775,-3.70379,"27,057.2",0.84623097
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,SP,763,22,40.416775,-3.70379,"27,057.2",0.84623097
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,SP,85,6,40.416775,-3.70379,"27,057.2",0.84623097
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,1,0,SP,213,12,40.416775,-3.70379,"27,057.2",0.84623097
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,SP,92,9,40.416775,-3.70379,"27,057.2",0.84623097
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,SP,125,9,40.416775,-3.70379,"27,057.2",0.84623097
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,SP,101,9,40.416775,-3.70379,"27,057.2",0.84623097
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,0,SP,835,21,40.416775,-3.70379,"27,057.2",0.84623097
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,SP,12,4,40.416775,-3.70379,"27,057.2",0.84623097
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,49,5,40.416775,-3.70379,"27,057.2",0.84623097
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,0,SP,63,6,40.416775,-3.70379,"27,057.2",0.84623097
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,SP,237,12,40.416775,-3.70379,"27,057.2",0.84623097
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,SP,14,4,40.416775,-3.70379,"27,057.2",0.84623097
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,SP,102,7,40.416775,-3.70379,"27,057.2",0.84623097
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,1,0,SP,2087,20,40.416775,-3.70379,"27,057.2",0.84623097
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,1,0,SP,357,19,40.416775,-3.70379,"27,057.2",0.84623097
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,SP,928,14,40.416775,-3.70379,"27,057.2",0.84623097
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,17,4,40.416775,-3.70379,"27,057.2",0.84623097
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,SP,562,19,40.416775,-3.70379,"27,057.2",0.84623097
6471,1971,Master,Single,36230.0,1,0,2013-10-17,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,0,SP,59,7,40.416775,-3.70379,"27,057.2",0.84623097
7999,1955,PhD,Together,75261.0,0,0,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,1,0,SP,1743,17,40.416775,-3.70379,"27,057.2",0.84623097
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,SP,1678,28,40.416775,-3.70379,"27,057.2",0.84623097
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,1,0,SP,1241,21,40.416775,-3.70379,"27,057.2",0.84623097
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,SP,21,5,40.416775,-3.70379,"27,057.2",0.84623097
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,SP,42,5,40.416775,-3.70379,"27,057.2",0.84623097
1581,1980,Graduation,Married,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,1,0,SP,17,4,40.416775,-3.70379,"27,057.2",0.84623097
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,SP,485,17,40.416775,-3.70379,"27,057.2",0.84623097
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,SP,367,14,40.416775,-3.70379,"27,057.2",0.84623097
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,SP,434,16,40.416775,-3.70379,"27,057.2",0.84623097
9560,1965,Graduation,Together,83003.0,0,0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,1,0,SP,1674,22,40.416775,-3.70379,"27,057.2",0.84623097
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,SP,82,7,40.416775,-3.70379,"27,057.2",0.84623097
11056,1974,Graduation,Married,72099.0,0,0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,SP,1188,18,40.416775,-3.70379,"27,057.2",0.84623097
7414,1971,Graduation,Married,43824.0,1,1,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,SP,186,12,40.416775,-3.70379,"27,057.2",0.84623097
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,SP,45,9,40.416775,-3.70379,"27,057.2",0.84623097
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,SP,1370,11,40.416775,-3.70379,"27,057.2",0.84623097
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,0,SP,518,17,40.416775,-3.70379,"27,057.2",0.84623097
3711,1944,Master,Married,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,SP,1902,20,40.416775,-3.70379,"27,057.2",0.84623097
6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,1,0,SP,1062,16,40.416775,-3.70379,"27,057.2",0.84623097
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,SP,561,18,40.416775,-3.70379,"27,057.2",0.84623097
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,SP,69,6,40.416775,-3.70379,"27,057.2",0.84623097
5049,1974,PhD,Together,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,SP,46,6,40.416775,-3.70379,"27,057.2",0.84623097
3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,17,4,40.416775,-3.70379,"27,057.2",0.84623097
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,SP,38,8,40.416775,-3.70379,"27,057.2",0.84623097
3645,1972,PhD,Single,27213.0,1,0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,0,SP,70,9,40.416775,-3.70379,"27,057.2",0.84623097
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,SP,44,9,40.416775,-3.70379,"27,057.2",0.84623097
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,1,0,SP,324,17,40.416775,-3.70379,"27,057.2",0.84623097
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,SP,306,14,40.416775,-3.70379,"27,057.2",0.84623097
4322,1958,PhD,Together,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,SP,1291,20,40.416775,-3.70379,"27,057.2",0.84623097
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,SP,30,6,40.416775,-3.70379,"27,057.2",0.84623097
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,SP,486,15,40.416775,-3.70379,"27,057.2",0.84623097
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,SP,134,9,40.416775,-3.70379,"27,057.2",0.84623097
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,0,SP,2091,22,40.416775,-3.70379,"27,057.2",0.84623097
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,SP,253,14,40.416775,-3.70379,"27,057.2",0.84623097
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,SP,1895,17,40.416775,-3.70379,"27,057.2",0.84623097
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,SP,62,7,40.416775,-3.70379,"27,057.2",0.84623097
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,SP,23,4,40.416775,-3.70379,"27,057.2",0.84623097
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,SP,1033,24,40.416775,-3.70379,"27,057.2",0.84623097
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,1,0,SP,1461,22,40.416775,-3.70379,"27,057.2",0.84623097
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,SP,907,27,40.416775,-3.70379,"27,057.2",0.84623097
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,SP,28,4,40.416775,-3.70379,"27,057.2",0.84623097
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,0,SP,971,27,40.416775,-3.70379,"27,057.2",0.84623097
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,1,0,SP,246,14,40.416775,-3.70379,"27,057.2",0.84623097
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,1,0,SP,34,6,40.416775,-3.70379,"27,057.2",0.84623097
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SP,506,17,40.416775,-3.70379,"27,057.2",0.84623097
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,SP,999,16,40.416775,-3.70379,"27,057.2",0.84623097
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,SP,43,6,40.416775,-3.70379,"27,057.2",0.84623097
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,SP,121,10,40.416775,-3.70379,"27,057.2",0.84623097
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,SP,160,12,40.416775,-3.70379,"27,057.2",0.84623097
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,SP,155,10,40.416775,-3.70379,"27,057.2",0.84623097
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,SP,20,5,40.416775,-3.70379,"27,057.2",0.84623097
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,SP,732,28,40.416775,-3.70379,"27,057.2",0.84623097
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,SP,2008,19,40.416775,-3.70379,"27,057.2",0.84623097
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,SP,1175,19,40.416775,-3.70379,"27,057.2",0.84623097
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,SP,227,11,40.416775,-3.70379,"27,057.2",0.84623097
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,1,0,SP,1189,28,40.416775,-3.70379,"27,057.2",0.84623097
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,32,5,40.416775,-3.70379,"27,057.2",0.84623097
2782,1961,PhD,Married,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,SP,404,17,40.416775,-3.70379,"27,057.2",0.84623097
1726,1970,Graduation,Single,22585.0,0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,1,0,SP,81,5,40.416775,-3.70379,"27,057.2",0.84623097
1802,1971,Graduation,Married,64795.0,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,SP,680,21,40.416775,-3.70379,"27,057.2",0.84623097
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,SP,653,20,40.416775,-3.70379,"27,057.2",0.84623097
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,SP,1477,25,40.416775,-3.70379,"27,057.2",0.84623097
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,SP,45,6,40.416775,-3.70379,"27,057.2",0.84623097
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,SP,816,22,40.416775,-3.70379,"27,057.2",0.84623097
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,20,5,40.416775,-3.70379,"27,057.2",0.84623097
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,SP,46,5,40.416775,-3.70379,"27,057.2",0.84623097
6504,1975,2n Cycle,Together,19789.0,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,SP,78,9,40.416775,-3.70379,"27,057.2",0.84623097
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,1,0,SP,426,12,40.416775,-3.70379,"27,057.2",0.84623097
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,777,17,40.416775,-3.70379,"27,057.2",0.84623097
2807,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,SP,1001,27,40.416775,-3.70379,"27,057.2",0.84623097
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,SP,1198,31,40.416775,-3.70379,"27,057.2",0.84623097
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,18,4,40.416775,-3.70379,"27,057.2",0.84623097
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,SP,844,20,40.416775,-3.70379,"27,057.2",0.84623097
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,15,4,40.416775,-3.70379,"27,057.2",0.84623097
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,SP,135,9,40.416775,-3.70379,"27,057.2",0.84623097
8492,1978,Graduation,Together,75437.0,0,0,2013-11-09,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,SP,1493,23,40.416775,-3.70379,"27,057.2",0.84623097
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,68,7,40.416775,-3.70379,"27,057.2",0.84623097
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,SP,1020,26,40.416775,-3.70379,"27,057.2",0.84623097
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,20,4,40.416775,-3.70379,"27,057.2",0.84623097
9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,1,0,SP,724,22,40.416775,-3.70379,"27,057.2",0.84623097
5527,1987,Graduation,Together,22434.0,1,0,2013-02-13,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,SP,58,7,40.416775,-3.70379,"27,057.2",0.84623097
7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,1,0,SP,2086,21,40.416775,-3.70379,"27,057.2",0.84623097
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,SP,1220,32,40.416775,-3.70379,"27,057.2",0.84623097
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,SP,101,10,40.416775,-3.70379,"27,057.2",0.84623097
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,11,4,40.416775,-3.70379,"27,057.2",0.84623097
